Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1.312057107;0;1.331176162;9.758766174;9.849139415
1.317092442;-0.02873042;1.350329757;9.777919769;9.870761415
1.322097259;0.009576807;1.302445769;9.701305389;9.788349348
1.327132593;0;1.302445769;9.701305389;9.788344663
1.332167927;-0.019153614;1.340752959;9.720458984;9.812507744
1.337203262;-0.019153614;1.369483352;9.691728592;9.788026083
1.342208079;-0.019153614;1.350329757;9.615114212;9.709489102
1.347243413;0.019153614;1.331176162;9.710882187;9.80171565
1.352278747;-0.067037649;1.417367458;9.634267807;9.738200077
1.357314082;-0.038307227;1.379060149;9.720458984;9.817871317
1.362318898;-0.019153614;1.359906554;9.749189377;9.843597219
1.367354233;-0.076614454;1.465251446;9.710882187;9.821103015
1.372389567;-0.02873042;1.302445769;9.758766174;9.845339388
1.377394384;-0.076614454;1.359906554;9.806650162;9.900787999
1.382429718;-0.019153614;1.350329757;9.710882187;9.804335274
1.387465053;-0.095768064;1.446097851;9.892841339;9.998433891
1.392500387;-0.038307227;1.359906554;9.825803757;9.91953793
1.397505204;-0.143652096;1.340752959;9.921571732;10.01278383
1.402540538;-0.105344877;1.331176162;9.864110947;9.954085206
1.407575873;-0.105344877;1.302445769;9.911994934;9.997755053
1.41258069;-0.095768064;1.273715258;9.873687744;9.955964632
1.417616024;-0.191536129;1.388636947;9.844957352;9.944253814
1.422651358;-0.143652096;1.417367458;9.758766174;9.862204808
1.427686693;-0.124498487;1.331176162;9.758766174;9.849926248
1.43269151;-0.105344877;1.321599364;9.672574997;9.763013341
1.437726844;-0.124498487;1.407790542;9.653421402;9.756327119
1.442762178;-0.124498487;1.426944256;9.662998199;9.768582496
1.447766995;-0.095768064;1.436521053;9.662998199;9.769662147
1.45280233;-0.201112941;1.398213744;9.730035782;9.832041721
1.457837664;-0.076614454;1.398213744;9.662998199;9.763933923
1.462872998;-0.067037649;1.388636947;9.730035782;9.828855627
1.467877815;-0.076614454;1.446097851;9.662998199;9.770905944
1.47291315;-0.067037649;1.388636947;9.615114212;9.715103084
1.477948484;-0.076614454;1.331176162;9.62469101;9.716613442
1.482953301;-0.162805721;1.388636947;9.605537415;9.706758846
1.487988635;-0.201112941;1.331176162;9.643844604;9.737361816
1.49302397;-0.114921682;1.235408068;9.701305389;9.780325472
1.498059304;-0.172382519;1.292868972;9.653421402;9.741138059
1.503064121;-0.134075299;1.283292055;9.787496567;9.872178267
1.508099455;-0.153228909;1.312022567;9.710882187;9.800311993
1.51313479;-0.162805721;1.321599364;9.777919769;9.868173367
