"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.054568571E0;8.619126081E-1;7.757213712E-1;9.816226959E0;9.884480194E0
1.059603908E0;8.523358107E-1;9.193734527E-1;9.787496567E0;9.867462335E0
1.064639246E0;9.002198577E-1;7.757213712E-1;9.720458984E0;9.792827084E0
1.069644066E0;8.619126081E-1;8.523358107E-1;9.758766174E0;9.833762603E0
1.074679403E0;8.331822157E-1;8.044517636E-1;9.643844604E0;9.713139245E0
1.079714740E0;8.523358107E-1;8.810662031E-1;9.509769440E0;9.588454974E0
1.084719561E0;9.002198577E-1;8.906430602E-1;9.500192642E0;9.584221465E0
1.089754899E0;9.289502501E-1;9.193734527E-1;9.538499832E0;9.627625624E0
1.094790236E0;9.193734527E-1;8.140285611E-1;9.481039047E0;9.560229676E0
1.099795056E0;1.005564690E0;8.044517636E-1;9.509769440E0;9.596562811E0
1.104830393E0;9.193734527E-1;8.906430602E-1;9.548076630E0;9.633496766E0
1.109865731E0;9.193734527E-1;8.906430602E-1;9.662998199E0;9.747411288E0
1.114901068E0;9.481038451E-1;8.523358107E-1;9.768342972E0;9.851187829E0
1.119905889E0;9.959878922E-1;8.140285611E-1;9.797073364E0;9.881157872E0
1.124941226E0;8.810662031E-1;8.140285611E-1;9.854534149E0;9.927273717E0
1.129976564E0;8.619126081E-1;8.044517636E-1;9.883264542E0;9.953338836E0
1.134981383E0;8.044517636E-1;7.948749661E-1;9.902418137E0;9.966787537E0
1.140016722E0;7.948749661E-1;6.895300746E-1;9.950302124E0;1.000578784E1
1.145052059E0;8.236053586E-1;7.565677166E-1;9.969455719E0;1.003198723E1
1.150056879E0;8.331822157E-1;5.937620401E-1;1.002691650E1;1.007897815E1
1.155092216E0;8.331822157E-1;6.799532771E-1;1.001733971E1;1.007490069E1
1.160127554E0;8.044517636E-1;7.469909191E-1;9.911994934E0;9.972601549E0
1.165132375E0;7.948749661E-1;7.086837292E-1;9.873687744E0;9.930950031E0
1.170167712E0;7.374141216E-1;6.991068721E-1;9.806650162E0;9.859153990E0
1.175203049E0;7.757213712E-1;7.182605267E-1;9.758766174E0;9.815862625E0
1.180238387E0;7.757213712E-1;6.416460276E-1;9.605537415E0;9.658146939E0
1.185243207E0;7.469909191E-1;6.512228847E-1;9.528923035E0;9.580316325E0
1.190278544E0;8.236053586E-1;6.895300746E-1;9.538499832E0;9.598789328E0
1.195313881E0;8.810662031E-1;6.991068721E-1;9.595960617E0;9.661650389E0
1.200318702E0;9.193734527E-1;8.044517636E-1;9.662998199E0;9.739913983E0
1.205354040E0;9.289502501E-1;7.661445141E-1;9.816226959E0;9.889804735E0
1.210389377E0;8.714894056E-1;7.757213712E-1;9.720458984E0;9.790227796E0
1.215394197E0;8.523358107E-1;8.140285611E-1;9.682151794E0;9.753624055E0
1.220429534E0;9.576807022E-1;7.948749661E-1;9.816226959E0;9.894811279E0
1.225464872E0;9.002198577E-1;8.427590132E-1;9.797073364E0;9.874375173E0
1.230500209E0;9.672574997E-1;8.140285611E-1;9.825803757E0;9.906798122E0
1.235505030E0;8.523358107E-1;9.002198577E-1;9.777919769E0;9.856195368E0
1.240540367E0;9.864110947E-1;8.810662031E-1;9.911994934E0;9.999846403E0
1.245575705E0;9.959878922E-1;9.002198577E-1;9.883264542E0;9.974031566E0
1.250580524E0;9.193734527E-1;9.002198577E-1;9.806650162E0;9.890704259E0
1.255615862E0;9.385270476E-1;8.810662031E-1;9.854534149E0;9.938257089E0
1.260651200E0;8.906430602E-1;9.193734527E-1;9.758766174E0;9.842357942E0
1.265686538E0;7.852981687E-1;9.002198577E-1;9.672574997E0;9.746065672E0
1.270691357E0;7.661445141E-1;9.289502501E-1;9.710882187E0;9.785252109E0
1.275726695E0;7.469909191E-1;8.236053586E-1;9.730035782E0;9.793360891E0
1.280762032E0;7.661445141E-1;7.469909191E-1;9.797073364E0;9.855334563E0
1.285766853E0;7.469909191E-1;8.044517636E-1;9.816226959E0;9.877421211E0
1.290802190E0;7.278373241E-1;7.852981687E-1;9.883264542E0;9.941094426E0
1.295837528E0;7.661445141E-1;8.236053586E-1;9.940725327E0;1.000416529E1
1.300872865E0;6.895300746E-1;7.852981687E-1;9.758766174E0;9.814563780E0
1.305877685E0;6.703764796E-1;8.044517636E-1;9.797073364E0;9.852877436E0
1.310913022E0;6.703764796E-1;7.182605267E-1;9.749189377E0;9.798571136E0
1.315948360E0;6.703764796E-1;7.948749661E-1;9.662998199E0;9.718784134E0
1.320953181E0;7.278373241E-1;6.895300746E-1;9.739612579E0;9.791080231E0
1.325988518E0;7.278373241E-1;7.278373241E-1;9.787496567E0;9.841472623E0
1.331023855E0;7.086837292E-1;7.565677166E-1;9.739612579E0;9.794625084E0
1.336059193E0;7.182605267E-1;6.895300746E-1;9.835380554E0;9.885649223E0
1.341064013E0;6.991068721E-1;7.086837292E-1;9.749189377E0;9.799881456E0
1.346099350E0;7.278373241E-1;6.512228847E-1;9.730035782E0;9.778928097E0
1.351134687E0;7.661445141E-1;7.278373241E-1;9.701305389E0;9.758691042E0
1.356139508E0;8.427590132E-1;6.895300746E-1;9.749189377E0;9.809810803E0
1.361174846E0;7.948749661E-1;7.948749661E-1;9.672574997E0;9.737677315E0
